time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-04-29T14:51:09.680Z,17.802,-66.9438333333333,7.92,2.05,md,6,256,0.1828,0.27,pr,pr71447218,2024-04-29T15:20:02.510Z,"19 km SSW of Guánica, Puerto Rico",earthquake,1.56,8.58,0.0711309200480077,5,reviewed,pr,pr
2024-04-29T14:38:27.160Z,17.8463,-66.946,12,3.7,md,18,232,0.1451,0.23,pr,pr2024120000,2024-04-29T17:36:33.720Z,"14 km SSW of Guánica, Puerto Rico",earthquake,1.09,0.6,0.05,6,reviewed,pr,pr
2024-04-29T14:38:26.835Z,-10.2338,161.4332,86.942,4.8,mb,71,60,1.664,0.79,us,us6000muwk,2024-04-29T16:06:25.040Z,"58 km WNW of Kirakira, Solomon Islands",earthquake,9.54,5.846,0.049,130,reviewed,us,us
2024-04-29T14:33:24.680Z,36.4616666666667,-89.5635,9.28,1.85,md,28,40,0.05329,0.07,nm,nm60579491,2024-04-29T17:47:10.500Z,"7 km SE of Marston, Missouri",earthquake,0.39,0.61,0.121424027047196,21,reviewed,nm,nm
2024-04-29T14:30:03.710Z,19.0295,-64.7691666666667,33.94,3.1,md,8,280,0.6223,0.19,pr,pr71447203,2024-04-29T16:34:18.040Z,"77 km N of Cruz Bay, U.S. Virgin Islands",earthquake,2.97,10.49,0.090902599084685,6,reviewed,pr,pr
2024-04-29T14:24:47.300Z,19.3863333333333,-155.241333333333,1.86,1.34,md,23,70,0.009454,0.09,hv,hv74196277,2024-04-29T18:07:34.550Z,"6 km S of Volcano, Hawaii",earthquake,0.2,0.18,0.119129163284504,19,reviewed,hv,hv
2024-04-29T14:23:45.930Z,19.3903333333333,-155.275666666667,1.47,1.32,md,24,48,0.00536,0.12,hv,hv74196272,2024-04-29T18:01:50.050Z,"7 km SW of Volcano, Hawaii",earthquake,0.19,0.15,0.202404445090413,21,reviewed,hv,hv
2024-04-29T14:20:28.300Z,-36.8503,-73.6685,15.676,4.4,mb,34,187,0.397,0.41,us,us6000muwb,2024-04-29T16:36:28.040Z,"51 km WSW of Talcahuano, Chile",earthquake,5.92,6.274,0.239,5,reviewed,us,us
2024-04-29T14:17:10.460Z,19.3934993743896,-155.27799987793,0.629999995231628,1.73,ml,15,60,0.004513,0.129999995,hv,hv74196252,2024-04-29T14:19:55.380Z,"7 km SW of Volcano, Hawaii",earthquake,0.17,0.150000006,0.26,8,automatic,hv,hv
2024-04-29T14:11:18.685Z,8.9514,126.2459,63.604,4.5,mb,42,103,1.983,0.9,us,us6000muwa,2024-04-29T16:21:46.040Z,"4 km SSW of La Paz, Philippines",earthquake,11.42,6.952,0.092,35,reviewed,us,us
2024-04-29T14:09:56.381Z,62.178,-151.2793,70.4,1.4,ml,,,,0.55,ak,ak0245iovriu,2024-04-29T14:11:53.642Z,"21 km NNE of Skwentna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-04-29T14:09:32.289Z,35.65583333,-98.1,4.19,1.69,ml,66,40,0.09988040006,0.26,ok,ok2024ikmx,2024-04-29T14:53:58.746Z,"6 km NNE of Calumet, Oklahoma",earthquake,,0.9,0.25,43,reviewed,ok,ok
2024-04-29T14:08:52.570Z,19.3873329162598,-155.250671386719,1.1599999666214,1.77,ml,16,55,0.001911,0.150000006,hv,hv74196237,2024-04-29T14:11:36.430Z,"6 km SSW of Volcano, Hawaii",earthquake,0.23,0.170000002,0.36,6,automatic,hv,hv
2024-04-29T13:40:39.520Z,33.575,-116.8133333,8.73,2.7,ml,107,16,0.04513,0.2,ci,ci40561271,2024-04-30T19:28:44.634Z,"13 km W of Anza, CA",earthquake,0.11,0.32,0.177,26,reviewed,ci,ci
2024-04-29T13:34:17.620Z,55.0511666666667,-162.236666666667,1.84,1.05,ml,11,148,0.06135,0.19,av,av93109576,2024-04-29T19:22:09.130Z,"5 km ESE of King Cove, Alaska",earthquake,0.43,0.86,0.17011834874834,13,reviewed,av,av
2024-04-29T13:33:38.737Z,-14.1205,170.6327,10,5.2,mww,42,50,7.995,0.53,us,us6000muw0,2024-04-29T14:36:53.554Z,"Vanuatu region",earthquake,9.54,1.864,0.098,10,reviewed,us,us
2024-04-29T13:29:47.739Z,1.6805,97.036,31.287,4.6,mb,52,171,0.656,0.57,us,us6000muvz,2024-04-29T14:22:13.040Z,"77 km NW of Gunungsitoli, Indonesia",earthquake,4.29,5.634,0.09,37,reviewed,us,us
2024-04-29T13:27:43.304Z,31.687,-104.292,8.2433,1.6,ml,18,65,0,0.4,tx,tx2024ikln,2024-04-29T13:58:52.946Z,"54 km S of Whites City, New Mexico",earthquake,0,2.53855970833093,0.1,14,automatic,tx,tx
2024-04-29T13:22:44.950Z,33.909,-116.7111667,16.43,1.01,ml,43,48,0.1039,0.13,ci,ci40561263,2024-04-29T20:11:43.470Z,"7 km E of Cabazon, CA",earthquake,0.15,0.34,0.174,22,reviewed,ci,ci
2024-04-29T13:18:35.279Z,63.1252,-150.3082,2,1.1,ml,,,,0.73,ak,ak0245ioc7qf,2024-04-29T13:20:54.000Z,"73 km NNE of Petersville, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-04-29T13:11:20.886Z,39.8564,-118.8766,9,1.7,ml,12,129.14999999999998,0.417,0.1479,nn,nn00876963,2024-04-30T02:03:54.177Z,"41 km E of Nixon, Nevada",earthquake,,1.5,0.22,9,reviewed,nn,nn
2024-04-29T13:08:51.650Z,-4.0288,143.1878,9.809,4.5,mb,28,157,2.901,0.48,us,us6000muvv,2024-04-29T14:12:41.040Z,"46 km ENE of Ambunti, Papua New Guinea",earthquake,11.9,4.029,0.118,21,reviewed,us,us
2024-04-29T13:06:54.160Z,32.6766667,-115.8816667,5.59,0.99,ml,20,84,0.04492,0.19,ci,ci40561255,2024-04-30T01:44:18.771Z,"12 km ESE of Ocotillo, CA",earthquake,0.32,0.56,0.148,8,reviewed,ci,ci
2024-04-29T12:58:40.660Z,19.2568333333333,-155.365666666667,30.31,1.71,md,23,159,0.0357,0.1,hv,hv74196037,2024-04-30T02:10:00.560Z,"13 km ENE of Pāhala, Hawaii",earthquake,0.93,0.57,0.186151415499086,23,reviewed,hv,hv
2024-04-29T12:51:18.780Z,19.3818333333333,-155.2385,1.82,1.76,ml,27,74,0.008459,0.11,hv,hv74196017,2024-04-29T17:57:42.920Z,"6 km S of Volcano, Hawaii",earthquake,0.23,0.17,0.176841430719086,14,reviewed,hv,hv
2024-04-29T12:44:12.170Z,19.3861666666667,-155.2465,1.63,1.47,ml,25,61,0.004587,0.09,hv,hv74196012,2024-04-29T17:45:46.050Z,"6 km SSW of Volcano, Hawaii",earthquake,0.18,0.15,0.149549668732871,8,reviewed,hv,hv
2024-04-29T12:42:57.660Z,19.3806667327881,-155.271499633789,0.259999990463257,2.21000004,md,21,57,0.01127,0.289999992,hv,hv74196007,2024-04-29T12:44:20.960Z,"7 km SSW of Volcano, Hawaii",earthquake,0.21,0.25999999,0.349999994,12,automatic,hv,hv
2024-04-29T12:34:05.690Z,44.3263333333333,-115.168833333333,3.67,1.57,ml,10,75,0.3195,0.13,mb,mb90048798,2024-04-30T19:28:54.360Z,"22 km WNW of Stanley, Idaho",earthquake,0.38,2.58,0.254035870886739,9,reviewed,mb,mb
2024-04-29T12:33:37.560Z,40.3953323,-125.1595001,5.32,2.12,md,21,323,0.6325,0.32,nc,nc74042891,2024-04-29T12:35:22.781Z,"74 km W of Petrolia, CA",earthquake,13.01,11.7,0.11,11,automatic,nc,nc
2024-04-29T12:30:39.120Z,44.6426666666667,-111.971333333333,1.67,1.2,ml,21,90,0.2348,0.15,mb,mb90048453,2024-04-29T16:09:43.270Z,"35 km NNE of Spencer, Idaho",earthquake,0.38,1.29,0.167506237436779,11,reviewed,mb,mb
2024-04-29T12:24:13.432Z,54.5864,-163.5642,15,1.6,ml,,,,0.53,ak,ak0245inrzv3,2024-04-29T15:52:23.742Z,"31 km SSW of False Pass, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2024-04-29T12:23:34.470Z,47.464,-115.77,4.99,1.38,ml,9,95,0.5107,0.13,mb,mb90048448,2024-04-29T16:00:35.900Z,"2 km ESE of Mullan, Idaho",earthquake,0.58,31.61,0.252269992571094,9,reviewed,mb,mb
2024-04-29T12:21:52.469Z,31.719,-104.358,3.8696,1.7,ml,12,79,0.1,0.1,tx,tx2024ikjg,2024-04-29T14:16:16.135Z,"50 km S of Whites City, New Mexico",earthquake,0.7335773120645094,1.195032105022696,0.2,11,reviewed,tx,tx
2024-04-29T12:18:14.974Z,59.9445,-151.973,79.7,1.3,ml,,,,0.25,ak,ak0245inqqk9,2024-04-29T12:20:15.020Z,"13 km W of Happy Valley, Alaska",earthquake,,1.4,,,automatic,ak,ak
2024-04-29T12:10:46.030Z,19.3831672668457,-155.244659423828,2.45000004768372,1.77999997,md,16,80,0.006697,0.170000002,hv,hv74195902,2024-04-29T12:13:24.270Z,"6 km S of Volcano, Hawaii",earthquake,0.41,0.289999992,0.310000002,12,automatic,hv,hv
2024-04-29T12:09:46.102Z,60.014,-147.8566,11,2.2,ml,,,,0.7,ak,ak0245inoviq,2024-04-29T12:12:39.062Z,"10 km SE of Chenega, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-04-29T12:07:59.710Z,40.2798347,-124.487999,23.01,2.8,md,6,318,0.1116,0.01,nc,nc74042881,2024-04-29T13:34:21.533Z,"18 km WSW of Petrolia, CA",earthquake,4.1,1.15,0.03,3,automatic,nc,nc
2024-04-29T11:49:56.330Z,39.4181671,-123.5321655,-0.3,2.09,md,16,130,0.09792,0.09,nc,nc74042876,2024-04-29T11:51:32.327Z,"13 km WSW of Brooktrails, CA",earthquake,0.34,4.83,0.1,12,automatic,nc,nc
2024-04-29T11:36:54.490Z,19.371,-155.221666666667,2.03,1.83,ml,36,99,0.006447,0.12,hv,hv74195807,2024-04-29T17:41:33.860Z,"8 km S of Volcano, Hawaii",earthquake,0.31,0.22,0.12663250258426,10,reviewed,hv,hv
2024-04-29T11:22:16.434Z,31.532,-104.126,7.1533,2.1,ml,33,69,0,0.1,tx,tx2024ikhj,2024-04-30T20:00:46.560Z,"39 km NW of Toyah, Texas",earthquake,0.496353056579882,0.5665236763320861,0.2,25,reviewed,tx,tx
2024-04-29T11:16:43.540Z,44.7511666666667,-111.1055,10.75,0.99,ml,12,84,0.04501,0.11,uu,uu80067821,2024-04-29T16:29:37.200Z,"7 km ESE of Hebgen Lake Estates, Montana",earthquake,0.48,1.07,0.343556942748005,3,reviewed,uu,uu
2024-04-29T11:07:52.550Z,40.2286667,-121.1423333,8.36,2.1,md,19,189,0.01916,0.06,nc,nc74042861,2024-04-30T05:42:07.773Z,"3 km NNE of Prattville, CA",earthquake,0.36,0.31,0.205,31,reviewed,nc,nc
2024-04-29T11:01:55.190Z,44.7511666666667,-111.101,11.3,1.37,ml,17,82,0.04517,0.12,uu,uu80067811,2024-04-29T13:19:07.340Z,"7 km ESE of Hebgen Lake Estates, Montana",earthquake,0.35,0.69,0.283443468391895,4,reviewed,uu,uu
2024-04-29T10:58:43.550Z,44.7441666666667,-111.1135,10.86,1.08,ml,15,91,0.05224,0.12,uu,uu80067806,2024-04-29T18:36:25.060Z,"6 km ESE of Hebgen Lake Estates, Montana",earthquake,0.49,0.91,0.414941731895824,3,reviewed,uu,uu
2024-04-29T10:58:12.680Z,38.7944984,-122.8088303,3.12,1.31,md,25,75,0.007632,0.03,nc,nc74042856,2024-04-29T10:59:46.794Z,"5 km WNW of The Geysers, CA",earthquake,0.25,0.46,0.16,24,automatic,nc,nc
2024-04-29T10:57:05.010Z,42.1501666666667,-112.086333333333,8.61,1.24,md,8,196,0.1267,0.05,uu,uu80067801,2024-04-29T18:42:50.700Z,"7 km SW of Clifton, Idaho",earthquake,0.6,1.1,0.203530442891455,6,reviewed,uu,uu
2024-04-29T10:40:06.320Z,38.8151665,-122.7943344,2.23,1.35,md,23,29,0.007228,0.05,nc,nc74042851,2024-04-29T10:41:42.613Z,"5 km NW of The Geysers, CA",earthquake,0.24,0.39,0.17,25,automatic,nc,nc
2024-04-29T10:29:34.890Z,18.0165,-66.7051666666667,9.34,2.11,md,8,130,0.0977,0.23,pr,pr71447178,2024-04-29T10:44:09.900Z,"2 km NNE of Tallaboa, Puerto Rico",earthquake,0.66,1.98,0.0753757667223831,4,reviewed,pr,pr
2024-04-29T10:24:55.120Z,19.3943328857422,-155.256164550781,0.170000001788139,1.85,ml,22,46,0.009901,0.360000014,hv,hv74195557,2024-04-29T10:27:32.210Z,"5 km SSW of Volcano, Hawaii",earthquake,0.23,0.319999993,0.25,9,automatic,hv,hv
2024-04-29T10:21:23.830Z,19.3876666666667,-155.243666666667,1.78,1.35,ml,22,66,0.007527,0.12,hv,hv74195552,2024-04-29T17:25:46.600Z,"6 km S of Volcano, Hawaii",earthquake,0.21,0.18,0.158346779576878,7,reviewed,hv,hv
2024-04-29T10:21:00.790Z,19.3578338623047,-155.244003295898,5.6100001335144,2.04,ml,8,217,0.01598,0.0900000036,hv,hv74195547,2024-04-29T10:23:43.570Z,"9 km S of Volcano, Hawaii",earthquake,0.84,1.75999999,0.19,9,automatic,hv,hv
2024-04-29T10:19:08.140Z,19.3943333333333,-155.252166666667,1.79,1.35,md,12,88,0.008814,0.1,hv,hv74195542,2024-04-29T10:33:20.770Z,"5 km SSW of Volcano, Hawaii",earthquake,0.24,0.49,0.203533678467351,15,reviewed,hv,hv
2024-04-29T10:16:22.816Z,60.9748,-147.2992,20.6,1.4,ml,,,,0.5,ak,ak0245imjgix,2024-04-29T10:18:16.198Z,"35 km WNW of Tatitlek, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-04-29T10:07:15.090Z,19.3801670074463,-155.236831665039,1.80999994277954,1.82000005,md,17,103,0.00747,0.150000006,hv,hv74195507,2024-04-29T10:09:59.810Z,"6 km S of Volcano, Hawaii",earthquake,0.34,0.170000002,0.50999999,12,automatic,hv,hv
2024-04-29T10:03:30.993Z,59.2088,-151.5231,61.3,1.6,ml,,,,0.42,ak,ak0245imgouj,2024-04-29T10:05:27.200Z,"23 km SE of Port Graham, Alaska",earthquake,,1.5,,,automatic,ak,ak
2024-04-29T09:55:50.910Z,19.3955,-155.283166666667,1.41,1.29,md,13,72,0.008991,0.08,hv,hv74195457,2024-04-29T10:07:18.720Z,"7 km SW of Volcano, Hawaii",earthquake,0.25,0.3,0.181352958757693,16,reviewed,hv,hv
2024-04-29T09:45:14.930Z,19.3853333333333,-155.244666666667,1.66,1.34,ml,20,64,0.006274,0.09,hv,hv74195442,2024-04-29T17:14:25.990Z,"6 km S of Volcano, Hawaii",earthquake,0.22,0.17,0.099183494608666,7,reviewed,hv,hv
2024-04-29T09:38:16.900Z,19.3901666666667,-155.243166666667,1.68,2.65,ml,56,51,0.008975,0.09,hv,hv74195432,2024-04-29T10:07:22.865Z,"5 km S of Volcano, Hawaii",earthquake,0.14,0.14,0.246880638288723,27,reviewed,hv,hv
2024-04-29T09:29:44.670Z,19.39,-155.247666666667,1.24,1.64,ml,23,58,0.005637,0.11,hv,hv74195412,2024-04-29T17:08:22.220Z,"6 km SSW of Volcano, Hawaii",earthquake,0.19,0.22,0.154806009762446,10,reviewed,hv,hv
2024-04-29T09:29:03.220Z,19.3785,-155.241,0.53,1.4,md,16,83,0.00492,0.09,hv,hv74195407,2024-04-29T17:03:24.750Z,"7 km S of Volcano, Hawaii",earthquake,0.18,0.11,0.172607822272955,15,reviewed,hv,hv
2024-04-29T09:28:09.594Z,60.0796,-153.554,152.5,1.6,ml,,,,0.34,ak,ak0245im0khr,2024-04-29T09:30:02.150Z,"44 km ESE of Port Alsworth, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-04-29T09:25:12.230Z,19.382,-155.245333333333,0.29,1.76,ml,24,63,0.006635,0.09,hv,hv74195397,2024-04-29T16:55:25.340Z,"6 km S of Volcano, Hawaii",earthquake,0.14,0.11,0.135028721323385,10,reviewed,hv,hv
2024-04-29T09:22:28.810Z,19.378,-155.2265,2.26,1.7,ml,25,87,0.0112,0.11,hv,hv74195387,2024-04-29T16:39:05.850Z,"7 km S of Volcano, Hawaii",earthquake,0.29,0.2,0.135088542580807,8,reviewed,hv,hv
2024-04-29T09:22:24.660Z,19.4965000152588,-155.259002685547,9.64999961853027,2.4,ml,15,230,0.0731,0.349999994,hv,hv74195392,2024-04-29T09:25:10.590Z,"6 km NNW of Volcano, Hawaii",earthquake,1.98,3.18000007,0.42,16,automatic,hv,hv
2024-04-29T09:20:04.220Z,19.3883333333333,-155.249166666667,1.66,1.88,ml,25,56,0.003461,0.12,hv,hv74195382,2024-04-29T16:33:22.280Z,"6 km SSW of Volcano, Hawaii",earthquake,0.19,0.15,0.244162098918381,11,reviewed,hv,hv
2024-04-29T09:16:58.640Z,19.3873333333333,-155.241833333333,1.25,2.6,ml,15,85,0.009128,0.1,hv,hv74195377,2024-04-29T09:32:58.850Z,"6 km S of Volcano, Hawaii",earthquake,0.2,0.26,0.233224124346368,16,reviewed,hv,hv
2024-04-29T09:14:00.500Z,19.382,-155.238833333333,1.31,3.33,ml,53,40,0.008554,0.1,hv,hv74195372,2024-04-29T18:44:12.869Z,"6 km S of Volcano, Hawaii",earthquake,0.17,0.13,0.21421779972442,33,reviewed,hv,hv
2024-04-29T09:13:18.160Z,19.3843333333333,-155.2435,1.09,0.96,ml,15,102,0.007465,0.07,hv,hv74195367,2024-04-29T10:12:41.800Z,"6 km S of Volcano, Hawaii",earthquake,0.2,0.25,0.0478889848036607,2,reviewed,hv,hv
2024-04-29T09:10:11.210Z,19.3808326721191,-155.243499755859,1.52999997138977,1.82000005,md,13,85,0.007725,0.119999997,hv,hv74195352,2024-04-29T09:11:40.160Z,"6 km S of Volcano, Hawaii",earthquake,0.34,0.289999992,0.200000003,14,automatic,hv,hv
2024-04-29T09:01:12.450Z,38.8354988,-122.7939987,2.14,1.09,md,16,57,0.004073,0.02,nc,nc74042836,2024-04-29T09:02:46.439Z,"6 km WNW of Cobb, CA",earthquake,0.25,0.54,0.17,16,automatic,nc,nc
2024-04-29T09:00:57.858Z,67.8185,-160.8587,1,3.4,ml,,,,0.59,ak,ak0245iluo5p,2024-04-29T15:38:41.642Z,"88 km ESE of Red Dog Mine, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2024-04-29T09:00:06.596Z,7.6677,-82.446,36.491,4.4,mb,41,146,1.137,0.99,us,us6000muue,2024-04-29T09:18:53.040Z,"61 km SE of Burica, Panama",earthquake,4.19,10.527,0.056,91,reviewed,us,us
2024-04-29T08:55:51.920Z,19.3868333333333,-155.242166666667,1.73,1.76,ml,26,68,0.008731,0.11,hv,hv74195297,2024-04-29T16:23:54.040Z,"6 km S of Volcano, Hawaii",earthquake,0.21,0.16,0.128215123830124,13,reviewed,hv,hv
2024-04-29T08:50:02.718Z,63.7092,-149.3687,114.9,2.8,ml,,,,0.4,ak,ak0245ilju30,2024-04-29T11:20:33.040Z,"22 km W of Denali Park, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-04-29T08:32:11.247Z,59.9627,-148.5958,0,1.5,ml,,,,0.82,ak,ak0245ilfzvy,2024-04-29T08:36:11.176Z,"34 km WSW of Chenega, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-04-29T08:19:22.590Z,19.3778333333333,-155.2355,0.9,1.35,md,25,76,0.006423,0.1,hv,hv74195172,2024-04-29T16:16:13.650Z,"7 km S of Volcano, Hawaii",earthquake,0.24,0.14,0.135594580262541,19,reviewed,hv,hv
2024-04-29T08:17:42.210Z,19.3823333333333,-155.240833333333,1.5,1.77,ml,30,62,0.008722,0.12,hv,hv74195167,2024-04-29T16:09:58.770Z,"6 km S of Volcano, Hawaii",earthquake,0.21,0.16,0.161348489849748,10,reviewed,hv,hv
2024-04-29T08:13:27.440Z,19.3818333333333,-155.236666666667,0.61,1.35,md,22,75,0.009025,0.09,hv,hv74195157,2024-04-29T16:03:33.450Z,"6 km S of Volcano, Hawaii",earthquake,0.17,0.12,0.219315182083949,19,reviewed,hv,hv
2024-04-29T08:13:22.950Z,19.3823333333333,-155.238333333333,0.6,1.39,md,13,88,0.00898,0.09,hv,hv74195152,2024-04-29T15:59:44.600Z,"6 km S of Volcano, Hawaii",earthquake,0.2,0.23,0.182908418098716,19,reviewed,hv,hv
2024-04-29T08:13:13.680Z,19.3811666666667,-155.234166666667,1.04,1.47,md,10,118,0.009701,0.08,hv,hv74195147,2024-04-29T15:46:27.090Z,"6 km S of Volcano, Hawaii",earthquake,0.33,0.34,0.103931957205678,9,reviewed,hv,hv
2024-04-29T08:11:10.758Z,62.4371,-149.4204,14.5,1.2,ml,,,,0.45,ak,ak0245ilbhsz,2024-04-29T08:13:05.177Z,"35 km E of Chase, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-04-29T08:09:26.150Z,60.8532,-151.7191,67,1.1,ml,,,,0.45,ak,ak0245ilb3k7,2024-04-29T08:11:48.947Z,"29 km NW of Nikiski, Alaska",earthquake,,1,,,automatic,ak,ak
2024-04-29T08:02:57.370Z,38.8266678,-122.8063354,2.66,1.08,md,15,68,0.004383,0.02,nc,nc74042831,2024-04-29T08:04:31.875Z,"7 km NW of The Geysers, CA",earthquake,0.29,0.73,0.28,17,automatic,nc,nc
2024-04-29T07:50:51.653Z,61.719,-149.849,27.3,1.2,ml,,,,0.34,ak,ak0245ikyia5,2024-04-29T07:53:16.134Z,"10 km N of Houston, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-04-29T07:50:08.537Z,60.3103,-152.3439,82.2,1.1,ml,,,,0.34,ak,ak0245ikyeyd,2024-04-29T07:52:03.424Z,"47 km NW of Ninilchik, Alaska",earthquake,,1.7,,,automatic,ak,ak
2024-04-29T07:37:15.920Z,19.3953333333333,-155.253833333333,1.11,1.35,md,13,58,0.01006,0.08,hv,hv74195032,2024-04-29T07:46:03.360Z,"5 km SSW of Volcano, Hawaii",earthquake,0.18,0.41,0.096893305224524,17,reviewed,hv,hv
2024-04-29T07:24:43.040Z,32.7528333,-115.432,8.72,1.57,ml,30,63,0.0538,0.23,ci,ci40561151,2024-04-29T20:29:06.380Z,"8 km SW of Holtville, CA",earthquake,0.31,0.69,0.23,18,reviewed,ci,ci
2024-04-29T07:20:46.420Z,19.3843333333333,-155.279166666667,1.51,2.21,ml,39,51,0.003251,0.1,hv,hv74194982,2024-04-29T07:41:01.670Z,"8 km SW of Volcano, Hawaii",earthquake,0.18,0.12,0.209430164723287,14,reviewed,hv,hv
2024-04-29T07:14:55.427Z,59.7282,-152.8531,26.8,1.1,ml,,,,0.95,ak,ak0245ikqsp7,2024-04-29T07:17:17.554Z,"57 km W of Anchor Point, Alaska",earthquake,,1.8,,,automatic,ak,ak
2024-04-29T07:13:04.500Z,19.6341666666667,-156.103666666667,36.54,2.25,md,54,206,0.08392,0.15,hv,hv74194967,2024-04-29T07:33:25.760Z,"10 km W of Kailua-Kona, Hawaii",earthquake,0.61,0.77,0.102528787799497,23,reviewed,hv,hv
2024-04-29T07:06:59.470Z,55.9375,-158.577,36.1,1.9,ml,,,,0.8,ak,ak0245ikp3dn,2024-04-29T07:08:49.745Z,"35 km E of Perryville, Alaska",earthquake,,1.3,,,automatic,ak,ak
2024-04-29T07:02:50.860Z,19.3828333333333,-155.243166666667,0.69,1.34,md,11,101,0.008135,0.09,hv,hv74194947,2024-04-29T07:16:18.940Z,"6 km S of Volcano, Hawaii",earthquake,0.21,0.25,0.12050630842453,13,reviewed,hv,hv
2024-04-29T06:52:06.530Z,19.3878333333333,-155.246333333333,1.28,1.36,md,16,72,0.005236,0.08,hv,hv74194922,2024-04-29T07:08:59.640Z,"6 km SSW of Volcano, Hawaii",earthquake,0.19,0.31,0.160973412013667,14,reviewed,hv,hv
2024-04-29T06:48:58.360Z,19.38450050354,-155.244506835938,0.28999999165535,2.12,ml,23,65,0.0065,0.200000003,hv,hv74194917,2024-04-29T06:51:37.880Z,"6 km S of Volcano, Hawaii",earthquake,0.19,0.109999999,0.36,13,automatic,hv,hv
2024-04-29T06:44:45.790Z,19.3936666666667,-155.250166666667,1.47,1.41,ml,24,51,0.008185,0.1,hv,hv74194912,2024-04-29T06:59:14.500Z,"5 km SSW of Volcano, Hawaii",earthquake,0.15,0.19,0.152875103470413,10,reviewed,hv,hv
2024-04-29T06:44:07.730Z,19.3841667175293,-155.246673583984,1.51999998092651,1.97,ml,13,95,0.004576,0.150000006,hv,hv74194907,2024-04-29T06:46:45.470Z,"6 km SSW of Volcano, Hawaii",earthquake,0.27,0.280000001,0.38,13,automatic,hv,hv
2024-04-29T06:43:49.820Z,19.3755,-155.241333333333,0.5,1.34,md,12,98,0.00204,0.09,hv,hv74194902,2024-04-29T07:05:27.920Z,"7 km S of Volcano, Hawaii",earthquake,0.29,0.18,0.112252001878993,12,reviewed,hv,hv
2024-04-29T06:42:09.995Z,63.3876,-150.1407,111,1.9,ml,,,,0.36,ak,ak0245ikb9qf,2024-04-29T06:44:26.194Z,"59 km W of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-04-29T06:36:35.600Z,61.0295,-149.963,38.1,1.4,ml,,,,0.5,ak,ak0245ika1ew,2024-04-29T07:14:29.373Z,"21 km S of Anchorage, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-04-29T06:31:54.510Z,38.8366661,-122.7921677,2.22,1.51,md,26,52,0.002249,0.02,nc,nc74042816,2024-04-29T06:33:27.689Z,"6 km WNW of Cobb, CA",earthquake,0.19,0.36,0.11,25,automatic,nc,nc
2024-04-29T06:24:14.488Z,64.4716,-148.0621,13.5,1.7,ml,,,,1.02,ak,ak0245ik7f6w,2024-04-29T06:26:09.393Z,"39 km SSW of South Van Horn, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-04-29T06:23:03.330Z,19.3775,-155.242,0.12,1.37,md,22,77,0.004126,0.08,hv,hv74194847,2024-04-29T06:46:04.890Z,"7 km S of Volcano, Hawaii",earthquake,0.16,0.1,0.132066584219893,19,reviewed,hv,hv
2024-04-29T06:22:52.480Z,19.3866666666667,-155.241,1.68,1.51,ml,22,71,0.0098,0.1,hv,hv74194852,2024-04-29T06:38:37.600Z,"6 km S of Volcano, Hawaii",earthquake,0.2,0.16,0.0939565724525906,9,reviewed,hv,hv
2024-04-29T06:22:37.230Z,38.8253326,-122.7643356,1.76,1.07,md,9,199,0.006731,0.02,nc,nc74042811,2024-04-29T06:24:12.434Z,"4 km W of Cobb, CA",earthquake,0.71,1.01,0.06,11,automatic,nc,nc
2024-04-29T06:06:06.850Z,44.7453333333333,-111.107333333333,11.39,1.34,ml,14,90,0.05084,0.15,uu,uu80067766,2024-04-29T14:34:31.960Z,"7 km ESE of Hebgen Lake Estates, Montana",earthquake,0.42,0.78,0.280863123334037,3,reviewed,uu,uu
2024-04-29T06:04:59.360Z,44.7471666666667,-111.102666666667,11.2,1.57,ml,16,88,0.04908,0.17,uu,uu80067761,2024-04-29T13:19:27.840Z,"7 km ESE of Hebgen Lake Estates, Montana",earthquake,0.46,0.84,0.280863791676447,4,reviewed,uu,uu
2024-04-29T05:58:41.940Z,44.733,-111.104333333333,8.44,1.67,ml,9,141,0.06318,0.24,uu,uu80001243,2024-04-29T19:02:28.550Z,"7 km N of West Yellowstone, Montana",earthquake,0.97,1.69,0.217829990304806,2,reviewed,uu,uu
2024-04-29T05:58:35.500Z,44.7466666666667,-111.108666666667,11.24,1.67,ml,20,82,0.04952,0.18,uu,uu80067741,2024-04-29T18:58:59.270Z,"6 km ESE of Hebgen Lake Estates, Montana",earthquake,0.39,0.49,0.311634509338296,4,reviewed,uu,uu
